longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-117.150000,34.060000,25.000000,3670.000000,644.000000,1815.000000,634.000000,4.065800,127400.000000
-117.150000,34.050000,9.000000,1442.000000,219.000000,633.000000,230.000000,5.022700,162300.000000
-117.150000,34.030000,32.000000,2832.000000,393.000000,1033.000000,385.000000,6.564800,237200.000000
-117.150000,34.030000,26.000000,5305.000000,701.000000,1818.000000,676.000000,6.146100,217100.000000
-117.150000,33.700000,2.000000,6305.000000,1265.000000,2489.000000,1152.000000,3.131900,111500.000000
-117.150000,33.450000,4.000000,9089.000000,1413.000000,3886.000000,1243.000000,4.690400,174200.000000
-117.150000,33.200000,16.000000,2690.000000,459.000000,1253.000000,393.000000,4.032800,294600.000000
-117.150000,33.160000,5.000000,4750.000000,962.000000,2726.000000,905.000000,3.583900,158500.000000
-117.150000,33.140000,15.000000,1070.000000,208.000000,470.000000,217.000000,2.306200,158900.000000
-117.150000,33.020000,4.000000,15029.000000,2279.000000,5613.000000,1696.000000,7.273100,450400.000000
-117.150000,32.920000,16.000000,2969.000000,514.000000,1594.000000,465.000000,4.522100,168300.000000
-117.150000,32.920000,16.000000,1972.000000,402.000000,1377.000000,413.000000,4.461500,168300.000000
-117.150000,32.910000,15.000000,1613.000000,303.000000,702.000000,240.000000,4.875000,169300.000000
-117.150000,32.910000,10.000000,2349.000000,431.000000,1598.000000,435.000000,4.822900,183200.000000
-117.150000,32.800000,41.000000,1413.000000,261.000000,1070.000000,259.000000,2.357800,166700.000000
-117.150000,32.800000,23.000000,2395.000000,476.000000,2284.000000,488.000000,3.729200,146300.000000
-117.150000,32.780000,25.000000,1577.000000,266.000000,611.000000,284.000000,5.250000,205100.000000
-117.150000,32.770000,16.000000,2056.000000,631.000000,847.000000,569.000000,2.957600,92200.000000
-117.150000,32.760000,43.000000,2361.000000,489.000000,824.000000,470.000000,3.419600,302200.000000
-117.150000,32.760000,40.000000,1809.000000,474.000000,826.000000,456.000000,2.651800,179800.000000
-117.150000,32.760000,37.000000,1921.000000,502.000000,811.000000,472.000000,2.750000,175000.000000
-117.150000,32.760000,36.000000,2644.000000,674.000000,1211.000000,654.000000,3.044500,214800.000000
-117.150000,32.750000,9.000000,2818.000000,821.000000,851.000000,555.000000,2.618100,204200.000000
-117.150000,32.750000,27.000000,3166.000000,867.000000,1332.000000,817.000000,2.674200,171400.000000
-117.150000,32.740000,43.000000,2383.000000,607.000000,962.000000,587.000000,2.257800,263600.000000
-117.150000,32.720000,52.000000,344.000000,177.000000,460.000000,147.000000,1.229200,137500.000000
-117.150000,32.720000,51.000000,1321.000000,550.000000,781.000000,499.000000,1.307100,250000.000000
-117.150000,32.710000,52.000000,402.000000,183.000000,557.000000,172.000000,1.312500,87500.000000
-117.150000,32.710000,52.000000,217.000000,82.000000,531.000000,93.000000,1.660700,137500.000000
-117.150000,32.700000,52.000000,458.000000,148.000000,1283.000000,166.000000,1.286300,86300.000000
-117.150000,32.700000,50.000000,475.000000,172.000000,483.000000,120.000000,1.365700,162500.000000
-117.160000,34.900000,16.000000,1579.000000,327.000000,934.000000,298.000000,2.730500,73800.000000
-117.160000,34.260000,27.000000,9285.000000,1621.000000,1135.000000,410.000000,2.544600,135200.000000
-117.160000,34.080000,9.000000,5306.000000,993.000000,2630.000000,925.000000,4.510000,135800.000000
-117.160000,34.060000,17.000000,2285.000000,554.000000,1412.000000,541.000000,1.815200,94300.000000
-117.160000,34.050000,23.000000,3215.000000,462.000000,1411.000000,435.000000,6.070100,149900.000000
-117.160000,33.610000,3.000000,2744.000000,428.000000,1223.000000,366.000000,4.794400,215300.000000
-117.160000,33.570000,2.000000,20391.000000,3245.000000,7132.000000,2716.000000,3.944300,187300.000000
-117.160000,33.540000,4.000000,4952.000000,1000.000000,2912.000000,943.000000,3.753800,147500.000000
-117.160000,33.060000,16.000000,1988.000000,279.000000,770.000000,252.000000,5.866100,404500.000000
-117.160000,32.910000,5.000000,1619.000000,272.000000,1063.000000,296.000000,6.089100,214600.000000
-117.160000,32.890000,5.000000,8576.000000,1952.000000,5006.000000,1827.000000,4.359800,189100.000000
-117.160000,32.820000,28.000000,2291.000000,371.000000,1098.000000,382.000000,4.687500,188000.000000
-117.160000,32.810000,34.000000,2275.000000,375.000000,1021.000000,379.000000,3.637100,176300.000000
-117.160000,32.810000,14.000000,4328.000000,1100.000000,2046.000000,1044.000000,2.289900,159000.000000
-117.160000,32.800000,37.000000,422.000000,79.000000,211.000000,80.000000,3.062500,159700.000000
-117.160000,32.800000,25.000000,1399.000000,329.000000,1308.000000,355.000000,2.568200,187500.000000
-117.160000,32.800000,22.000000,2259.000000,634.000000,1213.000000,601.000000,2.500000,177800.000000
-117.160000,32.790000,32.000000,1731.000000,413.000000,1569.000000,427.000000,3.337500,154300.000000
-117.160000,32.780000,24.000000,3566.000000,765.000000,1697.000000,722.000000,3.637500,178600.000000
-117.160000,32.750000,49.000000,1566.000000,494.000000,643.000000,419.000000,1.963700,137500.000000
-117.160000,32.750000,34.000000,1785.000000,558.000000,804.000000,490.000000,2.268700,200000.000000
-117.160000,32.750000,23.000000,2474.000000,594.000000,1107.000000,536.000000,2.970500,245500.000000
-117.160000,32.750000,19.000000,5430.000000,1593.000000,2496.000000,1484.000000,2.911200,199100.000000
-117.160000,32.740000,52.000000,852.000000,262.000000,389.000000,249.000000,2.604200,225000.000000
-117.160000,32.740000,49.000000,1815.000000,495.000000,601.000000,410.000000,3.057100,418800.000000
-117.160000,32.740000,43.000000,1437.000000,406.000000,692.000000,379.000000,3.197900,466700.000000
-117.160000,32.740000,27.000000,2335.000000,604.000000,982.000000,590.000000,3.192100,261500.000000
-117.160000,32.740000,21.000000,1882.000000,486.000000,903.000000,482.000000,3.060000,243800.000000
-117.160000,32.730000,52.000000,1682.000000,617.000000,873.000000,534.000000,2.097200,112500.000000
-117.160000,32.730000,52.000000,1218.000000,471.000000,821.000000,429.000000,1.959700,200000.000000
-117.160000,32.720000,27.000000,1245.000000,471.000000,653.000000,451.000000,1.266800,225000.000000
-117.160000,32.720000,24.000000,1232.000000,663.000000,1184.000000,626.000000,1.039100,162500.000000
-117.160000,32.710000,5.000000,2508.000000,827.000000,2066.000000,761.000000,1.309200,325000.000000
-117.160000,32.580000,36.000000,1940.000000,399.000000,1076.000000,382.000000,3.390600,147800.000000
-117.170000,34.510000,15.000000,5151.000000,942.000000,2896.000000,897.000000,3.487500,90800.000000
-117.170000,34.490000,13.000000,4460.000000,925.000000,2225.000000,840.000000,2.013600,94100.000000
-117.170000,34.250000,15.000000,4236.000000,753.000000,703.000000,255.000000,3.562500,165500.000000
-117.170000,34.120000,3.000000,15695.000000,2248.000000,6080.000000,1920.000000,6.217800,173900.000000
-117.170000,34.120000,2.000000,3867.000000,573.000000,1275.000000,433.000000,5.413800,164400.000000
-117.170000,34.080000,5.000000,1473.000000,228.000000,842.000000,257.000000,4.875000,138100.000000
-117.170000,34.070000,24.000000,6573.000000,1235.000000,2904.000000,1202.000000,3.065100,108000.000000
-117.170000,34.050000,29.000000,4007.000000,700.000000,1576.000000,696.000000,3.180100,149300.000000
-117.170000,34.050000,24.000000,2877.000000,507.000000,1141.000000,474.000000,4.205900,121500.000000
-117.170000,34.030000,33.000000,4583.000000,648.000000,1760.000000,638.000000,6.330800,230600.000000
-117.170000,33.830000,7.000000,77.000000,12.000000,64.000000,15.000000,4.600000,187500.000000
-117.170000,33.660000,2.000000,7401.000000,1187.000000,2826.000000,839.000000,4.138600,177300.000000
-117.170000,33.340000,15.000000,3313.000000,679.000000,1022.000000,564.000000,2.798600,189900.000000
-117.170000,33.180000,25.000000,596.000000,115.000000,426.000000,137.000000,3.022100,214300.000000
-117.170000,32.830000,24.000000,3541.000000,530.000000,1591.000000,530.000000,5.353800,212500.000000
-117.170000,32.820000,24.000000,1623.000000,417.000000,911.000000,397.000000,2.740100,198100.000000
-117.170000,32.820000,24.000000,1569.000000,377.000000,715.000000,321.000000,3.114600,187500.000000
-117.170000,32.810000,33.000000,3064.000000,506.000000,1355.000000,488.000000,4.220000,178700.000000
-117.170000,32.810000,26.000000,2424.000000,388.000000,974.000000,375.000000,4.739000,184100.000000
-117.170000,32.800000,20.000000,2827.000000,554.000000,1822.000000,536.000000,3.470600,157600.000000
-117.170000,32.790000,44.000000,2262.000000,647.000000,3009.000000,657.000000,2.266300,123600.000000
-117.170000,32.790000,43.000000,1269.000000,297.000000,946.000000,285.000000,2.144700,133300.000000
-117.170000,32.780000,42.000000,1104.000000,305.000000,892.000000,270.000000,2.276800,145200.000000
-117.170000,32.780000,17.000000,3845.000000,1051.000000,3102.000000,944.000000,2.365800,164100.000000
-117.170000,32.770000,6.000000,3856.000000,875.000000,1547.000000,816.000000,4.548100,164800.000000
-117.170000,32.770000,35.000000,1399.000000,274.000000,695.000000,281.000000,3.767000,166800.000000
-117.170000,32.750000,52.000000,1052.000000,239.000000,381.000000,201.000000,3.072600,289600.000000
-117.170000,32.750000,38.000000,5430.000000,1176.000000,2357.000000,1100.000000,3.654000,249000.000000
-117.170000,32.750000,28.000000,1514.000000,384.000000,540.000000,352.000000,2.153200,240000.000000
-117.170000,32.740000,39.000000,3803.000000,806.000000,1567.000000,775.000000,3.703900,361500.000000
-117.170000,32.740000,38.000000,5054.000000,1168.000000,2366.000000,1103.000000,2.942200,289400.000000
-117.170000,32.730000,52.000000,55.000000,18.000000,65.000000,22.000000,1.659100,112500.000000
-117.170000,32.730000,52.000000,408.000000,143.000000,313.000000,143.000000,1.815000,116700.000000
-117.170000,32.730000,52.000000,1578.000000,487.000000,879.000000,446.000000,2.406900,215000.000000
-117.170000,32.720000,44.000000,626.000000,256.000000,572.000000,229.000000,1.590900,262500.000000
-117.170000,32.710000,7.000000,2493.000000,693.000000,951.000000,641.000000,4.237500,205000.000000
-117.170000,32.710000,39.000000,311.000000,181.000000,206.000000,113.000000,0.768500,187500.000000
-117.170000,32.700000,33.000000,4084.000000,897.000000,1804.000000,833.000000,4.048800,409700.000000
-117.170000,32.690000,45.000000,3168.000000,598.000000,1341.000000,562.000000,4.518900,422200.000000
-117.170000,32.690000,40.000000,2236.000000,331.000000,767.000000,316.000000,5.317700,500001.000000
-117.170000,32.690000,19.000000,2802.000000,802.000000,1159.000000,597.000000,4.789100,334600.000000
-117.170000,32.680000,16.000000,5895.000000,1424.000000,873.000000,522.000000,7.366900,187500.000000
-117.170000,32.630000,26.000000,1617.000000,279.000000,2745.000000,250.000000,3.535700,67500.000000
-117.180000,34.540000,5.000000,3772.000000,619.000000,2097.000000,635.000000,3.819400,98500.000000
-117.180000,34.300000,33.000000,399.000000,87.000000,71.000000,27.000000,1.875000,71300.000000
-117.180000,34.080000,28.000000,2243.000000,399.000000,1464.000000,379.000000,3.210500,90300.000000
-117.180000,34.070000,7.000000,1347.000000,301.000000,799.000000,276.000000,2.948500,112500.000000
-117.180000,34.070000,28.000000,1306.000000,279.000000,885.000000,255.000000,2.115400,75300.000000
-117.180000,34.070000,14.000000,1258.000000,245.000000,752.000000,264.000000,3.392400,97400.000000
-117.180000,34.060000,28.000000,699.000000,180.000000,432.000000,168.000000,2.187500,81900.000000
-117.180000,34.060000,26.000000,1953.000000,446.000000,1284.000000,414.000000,1.348500,85100.000000
-117.180000,34.050000,52.000000,1820.000000,342.000000,601.000000,315.000000,2.612900,137000.000000
-117.180000,34.050000,29.000000,3436.000000,731.000000,1323.000000,676.000000,2.494300,122300.000000
-117.180000,34.040000,38.000000,2492.000000,381.000000,1003.000000,369.000000,3.687500,152800.000000
-117.180000,33.780000,7.000000,1697.000000,424.000000,808.000000,354.000000,1.341700,169300.000000
-117.180000,33.510000,13.000000,270.000000,42.000000,120.000000,42.000000,6.993000,500001.000000
-117.180000,33.160000,15.000000,5923.000000,1206.000000,3943.000000,1006.000000,3.179300,159900.000000
-117.180000,33.150000,7.000000,6225.000000,1683.000000,5410.000000,1580.000000,2.320000,117500.000000
-117.180000,33.110000,16.000000,3470.000000,601.000000,1197.000000,552.000000,5.181400,279900.000000
-117.180000,32.950000,4.000000,19001.000000,2688.000000,8980.000000,2441.000000,6.323700,260900.000000
-117.180000,32.840000,31.000000,3064.000000,575.000000,1476.000000,549.000000,3.666700,175900.000000
-117.180000,32.840000,30.000000,2290.000000,523.000000,1272.000000,472.000000,3.560600,165100.000000
-117.180000,32.830000,31.000000,1772.000000,353.000000,1090.000000,350.000000,3.926500,162000.000000
-117.180000,32.830000,27.000000,2346.000000,399.000000,1105.000000,373.000000,4.270800,182800.000000
-117.180000,32.820000,25.000000,1756.000000,301.000000,722.000000,312.000000,4.562500,162300.000000
-117.180000,32.810000,28.000000,3436.000000,537.000000,1503.000000,498.000000,4.767900,204000.000000
-117.180000,32.810000,19.000000,6823.000000,1509.000000,3784.000000,1509.000000,3.103200,179500.000000
-117.180000,32.800000,30.000000,2456.000000,390.000000,1022.000000,393.000000,3.854200,198500.000000
-117.180000,32.800000,10.000000,3821.000000,631.000000,1605.000000,609.000000,5.545400,217100.000000
-117.180000,32.790000,30.000000,5201.000000,1104.000000,2961.000000,1064.000000,3.266100,140400.000000
-117.180000,32.780000,21.000000,4185.000000,1018.000000,3122.000000,993.000000,3.048100,210000.000000
-117.180000,32.770000,23.000000,1215.000000,225.000000,592.000000,224.000000,3.400000,200600.000000
-117.180000,32.770000,16.000000,2374.000000,780.000000,913.000000,705.000000,2.738600,87500.000000
-117.180000,32.760000,8.000000,3694.000000,997.000000,1297.000000,807.000000,3.649200,158900.000000
-117.180000,32.760000,17.000000,711.000000,254.000000,327.000000,227.000000,2.649300,67500.000000
-117.180000,32.750000,52.000000,1539.000000,212.000000,535.000000,224.000000,5.392000,408500.000000
-117.180000,32.750000,52.000000,1504.000000,208.000000,518.000000,196.000000,8.603000,459600.000000
-117.180000,32.750000,36.000000,2282.000000,534.000000,918.000000,531.000000,2.722200,284700.000000
-117.180000,32.740000,39.000000,3132.000000,738.000000,1200.000000,690.000000,2.528800,274000.000000
-117.180000,32.690000,52.000000,1837.000000,313.000000,668.000000,300.000000,5.100900,500001.000000
-117.180000,32.690000,48.000000,2764.000000,491.000000,978.000000,449.000000,5.124900,432400.000000
-117.180000,32.690000,44.000000,2819.000000,514.000000,1258.000000,503.000000,4.477700,452800.000000
-117.180000,32.690000,37.000000,3112.000000,716.000000,1304.000000,674.000000,3.212100,320800.000000
-117.190000,34.270000,16.000000,7961.000000,1147.000000,879.000000,280.000000,5.214600,255200.000000
-117.190000,34.100000,5.000000,2167.000000,384.000000,1174.000000,358.000000,4.011400,97700.000000
-117.190000,34.080000,5.000000,4458.000000,751.000000,2392.000000,773.000000,4.593800,126500.000000
-117.190000,34.080000,22.000000,2467.000000,555.000000,1567.000000,494.000000,2.653600,84700.000000
-117.190000,34.070000,40.000000,2374.000000,500.000000,1772.000000,455.000000,2.189000,72500.000000
-117.190000,34.060000,37.000000,1467.000000,348.000000,1316.000000,339.000000,1.448000,72800.000000
-117.190000,34.060000,21.000000,6107.000000,1559.000000,2805.000000,1444.000000,2.564300,102700.000000
-117.190000,34.050000,52.000000,1949.000000,432.000000,767.000000,392.000000,2.514300,117600.000000
-117.190000,34.050000,33.000000,3007.000000,498.000000,1252.000000,488.000000,3.881600,134600.000000
-117.190000,34.050000,33.000000,1688.000000,313.000000,808.000000,298.000000,3.218800,117800.000000
-117.190000,34.030000,36.000000,2223.000000,361.000000,942.000000,331.000000,4.680600,152400.000000
-117.190000,34.030000,20.000000,856.000000,124.000000,395.000000,145.000000,10.863400,381800.000000
-117.190000,33.900000,3.000000,21060.000000,3366.000000,9623.000000,2812.000000,4.189000,143000.000000
-117.190000,33.700000,24.000000,5783.000000,1256.000000,1990.000000,1151.000000,1.901400,83500.000000
-117.190000,33.690000,3.000000,6484.000000,1037.000000,3295.000000,1074.000000,4.588100,136400.000000
-117.190000,33.530000,6.000000,108.000000,18.000000,43.000000,17.000000,3.475000,187500.000000
-117.190000,33.410000,16.000000,3031.000000,554.000000,1301.000000,518.000000,4.088200,296100.000000
-117.190000,33.340000,15.000000,3310.000000,488.000000,1104.000000,460.000000,6.100900,314400.000000
-117.190000,33.180000,7.000000,3561.000000,722.000000,1921.000000,657.000000,4.112800,209700.000000
-117.190000,32.860000,19.000000,3716.000000,563.000000,1788.000000,587.000000,5.211300,267400.000000
-117.190000,32.860000,18.000000,4231.000000,728.000000,2030.000000,720.000000,6.180500,272400.000000
-117.190000,32.850000,15.000000,2895.000000,498.000000,1164.000000,443.000000,5.102000,417500.000000
-117.190000,32.840000,35.000000,2263.000000,427.000000,1001.000000,408.000000,3.875000,172000.000000
-117.190000,32.840000,30.000000,2492.000000,406.000000,1250.000000,431.000000,5.527700,197100.000000
-117.190000,32.830000,30.000000,2288.000000,448.000000,1240.000000,469.000000,4.011400,169800.000000
-117.190000,32.820000,35.000000,2197.000000,353.000000,945.000000,357.000000,4.921900,192900.000000
-117.190000,32.820000,35.000000,1074.000000,180.000000,442.000000,173.000000,5.253000,204000.000000
-117.190000,32.820000,34.000000,3850.000000,608.000000,1619.000000,602.000000,5.046500,208200.000000
-117.190000,32.810000,33.000000,5226.000000,833.000000,2221.000000,839.000000,5.149100,207000.000000
-117.190000,32.800000,16.000000,2593.000000,794.000000,1235.000000,684.000000,3.130400,166300.000000
-117.190000,32.790000,36.000000,1514.000000,258.000000,665.000000,278.000000,3.857100,235100.000000
-117.190000,32.790000,35.000000,1788.000000,378.000000,777.000000,374.000000,3.371300,238400.000000
-117.190000,32.770000,14.000000,3575.000000,992.000000,1645.000000,839.000000,2.439700,140600.000000
-117.190000,32.760000,52.000000,1294.000000,175.000000,434.000000,180.000000,5.791400,500001.000000
-117.190000,32.750000,52.000000,25.000000,5.000000,13.000000,5.000000,0.536000,162500.000000
-117.190000,32.750000,52.000000,1495.000000,230.000000,459.000000,190.000000,8.154800,500001.000000
-117.190000,32.750000,52.000000,1388.000000,213.000000,513.000000,211.000000,6.130900,411600.000000
-117.190000,32.750000,33.000000,1115.000000,316.000000,583.000000,269.000000,2.588200,258300.000000
-117.190000,32.690000,35.000000,2921.000000,438.000000,1042.000000,415.000000,6.361200,482700.000000
-117.200000,34.520000,12.000000,4476.000000,761.000000,2255.000000,735.000000,3.925000,118500.000000
-117.200000,34.500000,10.000000,4201.000000,850.000000,2378.000000,808.000000,2.178100,92200.000000
-117.200000,34.480000,7.000000,4998.000000,953.000000,2764.000000,891.000000,3.205000,101900.000000
-117.200000,34.460000,7.000000,8414.000000,1584.000000,5146.000000,1517.000000,3.279400,92500.000000
-117.200000,34.260000,17.000000,9419.000000,1455.000000,1382.000000,459.000000,6.223300,230900.000000
-117.200000,34.240000,22.000000,8106.000000,1665.000000,1062.000000,423.000000,3.043400,137200.000000
-117.200000,34.150000,18.000000,1859.000000,251.000000,747.000000,256.000000,7.732000,173200.000000
-117.200000,34.140000,18.000000,1920.000000,333.000000,890.000000,323.000000,5.159000,144800.000000
-117.200000,34.140000,14.000000,2647.000000,524.000000,989.000000,479.000000,3.151300,160000.000000
-117.200000,34.130000,14.000000,3998.000000,711.000000,1509.000000,665.000000,3.413800,126700.000000
-117.200000,34.120000,24.000000,3532.000000,618.000000,1681.000000,590.000000,3.500000,113900.000000
-117.200000,34.040000,24.000000,1587.000000,222.000000,676.000000,234.000000,6.071500,173400.000000
-117.200000,34.040000,23.000000,1762.000000,267.000000,1132.000000,279.000000,5.991500,153200.000000
-117.200000,33.830000,14.000000,1265.000000,230.000000,621.000000,173.000000,3.661800,161300.000000
-117.200000,33.720000,8.000000,5528.000000,1073.000000,1674.000000,918.000000,2.533500,110100.000000
-117.200000,33.720000,16.000000,5373.000000,1079.000000,1573.000000,933.000000,1.991200,98600.000000
-117.200000,33.710000,24.000000,4210.000000,920.000000,1283.000000,829.000000,2.088100,83300.000000
-117.200000,33.700000,23.000000,6323.000000,1196.000000,1984.000000,1124.000000,2.327600,92400.000000
-117.200000,33.380000,14.000000,5392.000000,821.000000,2350.000000,810.000000,5.050700,291500.000000
-117.200000,33.240000,12.000000,4992.000000,780.000000,2106.000000,801.000000,6.207900,307300.000000
-117.200000,33.200000,16.000000,4409.000000,629.000000,1875.000000,609.000000,5.543000,286400.000000
-117.200000,33.150000,11.000000,4091.000000,864.000000,1927.000000,765.000000,3.013900,199000.000000
-117.200000,33.140000,19.000000,2025.000000,414.000000,1663.000000,403.000000,3.814700,139200.000000
-117.200000,33.070000,5.000000,10394.000000,1617.000000,4496.000000,1553.000000,5.928900,411300.000000
-117.200000,32.860000,4.000000,4308.000000,1095.000000,1923.000000,932.000000,3.935600,267000.000000
-117.200000,32.840000,32.000000,2033.000000,394.000000,989.000000,389.000000,3.258300,181400.000000
-117.200000,32.830000,35.000000,1377.000000,350.000000,792.000000,313.000000,2.847200,161400.000000
-117.200000,32.820000,35.000000,1217.000000,220.000000,643.000000,237.000000,3.946400,171600.000000
-117.200000,32.800000,34.000000,4854.000000,912.000000,2089.000000,854.000000,3.854200,200000.000000
-117.200000,32.790000,34.000000,757.000000,212.000000,409.000000,222.000000,3.231200,192200.000000
-117.200000,32.790000,16.000000,2079.000000,394.000000,746.000000,383.000000,5.095800,300000.000000
-117.200000,32.780000,38.000000,2662.000000,498.000000,1132.000000,496.000000,4.005700,241600.000000
-117.200000,32.770000,31.000000,1952.000000,471.000000,936.000000,462.000000,2.862100,196900.000000
-117.210000,34.510000,17.000000,4379.000000,629.000000,1720.000000,595.000000,5.086000,148400.000000
-117.210000,34.280000,16.000000,3326.000000,569.000000,527.000000,192.000000,5.742100,167600.000000
-117.210000,34.140000,16.000000,1613.000000,245.000000,811.000000,267.000000,5.259100,140700.000000
-117.210000,34.130000,31.000000,3037.000000,565.000000,1834.000000,575.000000,3.344500,92900.000000
-117.210000,34.120000,32.000000,1677.000000,354.000000,1021.000000,339.000000,3.685300,90900.000000
-117.210000,34.110000,27.000000,1245.000000,229.000000,692.000000,234.000000,3.217600,89400.000000
-117.210000,34.110000,26.000000,1757.000000,304.000000,905.000000,281.000000,3.410300,90900.000000
-117.210000,34.080000,5.000000,5749.000000,1385.000000,2382.000000,1088.000000,3.058700,143100.000000
-117.210000,34.050000,4.000000,2904.000000,764.000000,1250.000000,664.000000,3.213100,137500.000000
-117.210000,34.040000,14.000000,3063.000000,426.000000,1570.000000,419.000000,6.291700,224700.000000
-117.210000,33.970000,3.000000,18356.000000,2537.000000,8437.000000,2342.000000,5.640900,197700.000000
-117.210000,33.950000,5.000000,8403.000000,1240.000000,3962.000000,1150.000000,5.217400,155500.000000
-117.210000,33.930000,4.000000,10002.000000,1468.000000,5439.000000,1397.000000,5.022300,152600.000000
-117.210000,33.820000,2.000000,4198.000000,805.000000,1943.000000,673.000000,3.905200,122100.000000
-117.210000,33.710000,16.000000,8476.000000,1758.000000,2711.000000,1427.000000,2.184800,97900.000000
-117.210000,33.610000,7.000000,7722.000000,1324.000000,2975.000000,1161.000000,3.627300,150900.000000
-117.210000,33.340000,10.000000,5294.000000,817.000000,2312.000000,810.000000,5.456300,325700.000000
-117.210000,33.200000,22.000000,3337.000000,518.000000,1288.000000,466.000000,5.040000,253700.000000
-117.210000,33.170000,16.000000,1787.000000,361.000000,1446.000000,362.000000,3.750000,163800.000000
-117.210000,33.160000,13.000000,2937.000000,698.000000,1246.000000,579.000000,2.648700,196000.000000
-117.210000,33.140000,12.000000,4839.000000,954.000000,1708.000000,952.000000,2.858600,163300.000000
-117.210000,33.130000,19.000000,3068.000000,596.000000,912.000000,554.000000,3.775000,168000.000000
-117.210000,33.130000,15.000000,1889.000000,368.000000,754.000000,409.000000,2.227800,132800.000000
-117.210000,33.120000,4.000000,3261.000000,689.000000,926.000000,561.000000,4.367200,258900.000000
-117.210000,33.030000,20.000000,3370.000000,433.000000,1020.000000,408.000000,11.091100,500001.000000
-117.210000,33.020000,26.000000,3194.000000,454.000000,1032.000000,406.000000,10.156000,500001.000000
-117.210000,32.960000,3.000000,6251.000000,988.000000,2330.000000,893.000000,8.435500,467600.000000
-117.210000,32.890000,14.000000,3114.000000,773.000000,1592.000000,776.000000,3.317600,156100.000000
-117.210000,32.870000,12.000000,1428.000000,303.000000,528.000000,269.000000,4.142900,254400.000000
-117.210000,32.860000,26.000000,1352.000000,202.000000,654.000000,217.000000,5.369300,260700.000000
-117.210000,32.860000,24.000000,3596.000000,494.000000,1573.000000,492.000000,6.538200,326000.000000
-117.210000,32.860000,16.000000,2800.000000,566.000000,1267.000000,518.000000,3.279400,148600.000000
-117.210000,32.850000,26.000000,2012.000000,315.000000,872.000000,335.000000,5.406700,277500.000000
-117.210000,32.840000,34.000000,2158.000000,366.000000,1046.000000,335.000000,4.540200,182100.000000
-117.210000,32.830000,36.000000,1475.000000,328.000000,806.000000,327.000000,3.507800,166000.000000
-117.210000,32.830000,35.000000,2259.000000,501.000000,1340.000000,511.000000,3.448200,162500.000000
-117.210000,32.830000,28.000000,3241.000000,533.000000,1334.000000,513.000000,4.180600,199600.000000
-117.210000,32.810000,33.000000,4773.000000,873.000000,1954.000000,845.000000,4.386200,184800.000000
-117.210000,32.810000,27.000000,1318.000000,216.000000,495.000000,191.000000,5.283700,283800.000000
-117.210000,32.810000,26.000000,2496.000000,407.000000,1062.000000,380.000000,5.541300,302100.000000
-117.210000,32.800000,34.000000,1398.000000,222.000000,532.000000,244.000000,3.710200,289600.000000
-117.210000,32.750000,27.000000,2072.000000,534.000000,1118.000000,510.000000,2.804300,262100.000000
-117.210000,32.750000,15.000000,1716.000000,702.000000,914.000000,672.000000,1.061200,300000.000000
-117.210000,32.740000,52.000000,1245.000000,174.000000,468.000000,193.000000,6.932200,334500.000000
-117.220000,34.540000,8.000000,12526.000000,2495.000000,6133.000000,2324.000000,2.907200,119200.000000
-117.220000,34.480000,7.000000,2449.000000,447.000000,1217.000000,408.000000,3.664600,109900.000000
-117.220000,34.440000,5.000000,4787.000000,910.000000,1944.000000,806.000000,2.657600,98500.000000
-117.220000,34.130000,10.000000,5951.000000,1330.000000,3204.000000,1159.000000,2.701100,110200.000000
-117.220000,34.120000,34.000000,2457.000000,499.000000,1538.000000,507.000000,2.809000,82500.000000
-117.220000,34.120000,30.000000,2512.000000,597.000000,1390.000000,523.000000,2.372500,77200.000000
-117.220000,34.110000,26.000000,2972.000000,603.000000,1972.000000,532.000000,2.038800,80400.000000
-117.220000,34.070000,8.000000,3065.000000,692.000000,1440.000000,666.000000,3.236800,129200.000000
-117.220000,33.930000,14.000000,5104.000000,1026.000000,3513.000000,972.000000,3.214800,117000.000000
-117.220000,33.920000,5.000000,16884.000000,2865.000000,9509.000000,2688.000000,4.093800,130900.000000
-117.220000,33.900000,8.000000,8302.000000,1461.000000,5155.000000,1370.000000,4.046700,121500.000000
-117.220000,33.870000,16.000000,56.000000,7.000000,39.000000,14.000000,2.625000,500001.000000
-117.220000,33.810000,4.000000,9911.000000,1946.000000,5145.000000,1661.000000,3.423700,113700.000000
-117.220000,33.800000,3.000000,5284.000000,920.000000,2703.000000,729.000000,4.071700,126500.000000
-117.220000,33.740000,7.000000,1810.000000,386.000000,931.000000,355.000000,2.522100,109200.000000
-117.220000,33.660000,12.000000,1869.000000,356.000000,1007.000000,323.000000,3.125000,117200.000000
-117.220000,33.480000,5.000000,1585.000000,247.000000,510.000000,181.000000,6.913600,493300.000000
-117.220000,33.360000,16.000000,3165.000000,482.000000,1351.000000,452.000000,4.605000,263300.000000
-117.220000,33.220000,17.000000,3675.000000,672.000000,1693.000000,597.000000,3.388200,190800.000000
-117.220000,33.220000,15.000000,1430.000000,343.000000,704.000000,322.000000,1.957100,162500.000000
-117.220000,33.210000,19.000000,4400.000000,828.000000,1901.000000,735.000000,3.637500,198800.000000
